x,y
-0.001000,-0.001000
0.001000,-0.001000
6.000840,0.006618
11.999000,0.005954
17.999000,0.005347
23.999000,0.004793
29.999000,0.004288
35.999000,0.003827
41.999000,0.003405
47.999000,0.003021
53.999000,0.002670
59.999000,0.002350
65.999000,0.002058
71.999000,0.001791
77.999000,0.001547
83.999000,0.001325
89.999000,0.001122
95.999000,0.000937
101.999000,0.000768
107.999000,0.000614
113.999000,0.000473
119.999000,0.000345
125.999000,0.000227
131.999000,0.000120
137.999000,0.000022
143.999000,-0.000067
149.999000,-0.000148
155.999000,-0.000222
161.999000,-0.000290
167.999000,-0.000352
173.999000,-0.000409
179.999000,-0.000460
185.999000,-0.000507
191.999000,-0.000550
197.999000,-0.000590
203.999000,-0.000625
209.999000,-0.000658
215.999000,-0.000688
221.999000,-0.000715
227.999000,-0.000740
233.999000,-0.000763
239.999000,-0.000783
245.999000,-0.000802
251.999000,-0.000820
257.999000,-0.000835
263.999000,-0.000850
269.999000,-0.000863
275.999000,-0.000875
281.999000,-0.000886
287.999000,-0.000896
293.999000,-0.000905
299.999000,-0.000913
305.999000,-0.000921
311.999000,-0.000928
317.999000,-0.000934
323.999000,-0.000940
329.999000,-0.000945
335.999000,-0.000950
341.999000,-0.000954
347.999000,-0.000958
353.999000,-0.000962
359.999000,-0.000965
365.999000,-0.000968
371.999000,-0.000971
377.999000,-0.000973
383.999000,-0.000976
389.999000,-0.000978
395.999000,-0.000980
401.999000,-0.000982
407.999000,-0.000983
413.999000,-0.000985
419.999000,-0.000986
425.999000,-0.000987
431.999000,-0.000988
437.999000,-0.000989
443.999000,-0.000990
449.999000,-0.000991
455.999000,-0.000992
461.999000,-0.000993
467.999000,-0.000993
473.999000,-0.000994
479.999000,-0.000994
485.999000,-0.000995
491.999000,-0.000995
497.999000,-0.000996
503.999000,-0.000996
509.999000,-0.000996
515.999000,-0.000997
521.999000,-0.000997
527.999000,-0.000997
533.999000,-0.000998
539.999000,-0.000998
545.999000,-0.000998
551.999000,-0.000998
557.999000,-0.000998
563.999000,-0.000998
569.999000,-0.000999
575.999000,-0.000999
581.999000,-0.000999
587.999000,-0.000999
593.999000,-0.000999
599.999000,-0.000999
600.001000,-0.000999
